date,tmean_c_llang,tmin_c_llang,tmax_c_llang,p_mm_llang,rh_mean_pct_llang,wind_speed_mean_ms_llang,sw_in_mean_wm2_llang,tmean_c_quil,tmin_c_quil,tmax_c_quil,p_mm_quil,rh_mean_pct_quil,wind_speed_mean_ms_quil,sw_in_mean_wm2_quil,elev_a_m,elev_b_m,delta_t_c,lapse_rate_c_per_100m
2016-03-12,8.420833333333333,3.1,17.8,0.7,89.0625,0.5325,213.475,,,,0.7999999999999999,,0.7345833333333333,161.45833333333334,3850.0,3600.0,,
2016-03-13,9.541666666666666,4.0,20.1,0.0,84.05,0.745,293.1666666666667,,,,0.0,,1.4583333333333333,208.25,3850.0,3600.0,,
2016-03-14,9.1,5.3,17.7,3.5,87.33333333333333,0.61875,258.2333333333333,,,,14.4,,1.4375,222.75,3850.0,3600.0,,
2016-03-15,9.6875,3.2,17.6,0.1,80.44166666666666,0.5808333333333334,270.45,,,,1.6,,1.5741666666666667,148.22916666666666,3850.0,3600.0,,
2016-03-16,11.629166666666668,6.8,18.5,0.0,59.6125,1.5141666666666669,312.2416666666667,,,,0.2,,2.969583333333333,214.33333333333331,3850.0,3600.0,,
2016-03-17,11.241666666666667,5.7,19.3,0.6,71.53333333333333,1.3783333333333332,316.7333333333333,,,,0.6000000000000001,,3.1054166666666667,217.95833333333331,3850.0,3600.0,,
2016-03-18,10.7,4.7,18.7,0.2,75.70833333333333,1.2204166666666667,320.37083333333334,,,,0.0,,2.120416666666667,240.3125,3850.0,3600.0,,
2016-03-19,10.070833333333333,4.5,18.7,0.7,80.375,0.8849999999999999,289.26666666666665,,,,0.0,,1.3429166666666663,112.66666666666669,3850.0,3600.0,,
2016-03-20,10.2,6.3,17.6,2.9,84.11666666666666,0.7941666666666666,247.80833333333337,,,,3.0,,1.385,165.77083333333334,3850.0,3600.0,,
2016-03-21,9.354166666666666,5.2,17.1,0.3,91.0,0.3008333333333333,207.1208333333333,,,,1.4,,0.7970833333333333,137.3125,3850.0,3600.0,,
2016-03-22,9.583333333333334,3.8,18.6,2.1,85.16250000000001,0.7033333333333333,260.3583333333333,,,,0.2,,0.97625,152.60416666666666,3850.0,3600.0,,
2016-03-23,9.258333333333333,6.5,14.3,1.6,93.48333333333332,0.3958333333333333,190.0,,,,0.4,,1.4574999999999998,114.4375,3850.0,3600.0,,
2016-03-24,10.608333333333333,3.8,19.1,0.1,84.64999999999999,0.5604166666666667,269.51666666666665,,,,0.0,,1.1229166666666666,184.85416666666663,3850.0,3600.0,,
2016-03-25,10.958333333333334,4.7,19.7,0.0,82.52083333333333,0.5954166666666666,268.4916666666667,,,,0.0,,1.4170833333333333,215.625,3850.0,3600.0,,
2016-03-26,10.991666666666667,6.8,19.2,2.1,82.85416666666667,0.8604166666666666,262.90416666666664,,,,1.0,,1.4791666666666667,180.27083333333331,3850.0,3600.0,,
2016-03-27,8.958333333333334,6.7,14.2,5.9,97.73333333333332,0.4895833333333333,161.00416666666666,,,,0.4,,1.24875,140.5625,3850.0,3600.0,,
2016-03-28,9.475,5.3,17.7,1.7,91.80833333333334,0.7029166666666667,285.0208333333333,,,,4.2,,0.7979166666666667,158.625,3850.0,3600.0,,
2016-03-29,8.429166666666667,5.9,13.2,2.1,96.4125,0.2733333333333333,109.6375,,,,7.0,,1.2379166666666668,169.33333333333334,3850.0,3600.0,,
2016-03-30,9.5625,4.6,16.9,0.2,87.7625,0.3854166666666667,215.2625,,,,0.0,,1.2904166666666668,170.83333333333334,3850.0,3600.0,,
2016-03-31,10.504166666666666,3.6,19.3,0.0,77.54166666666667,0.8537499999999999,308.9291666666667,,,,0.0,,1.7837500000000002,200.125,3850.0,3600.0,,
2016-04-01,9.166666666666666,5.7,15.8,5.3,91.7,0.6570833333333334,249.07916666666665,,,,1.6,,0.94375,140.125,3850.0,3600.0,,
2016-04-02,8.945833333333333,5.0,16.5,5.0,90.57916666666668,0.5704166666666667,226.70416666666665,,,,9.0,,1.5741666666666667,135.77083333333334,3850.0,3600.0,,
2016-04-03,7.4375,4.8,11.5,2.3000000000000003,96.825,0.1608333333333333,129.9875,,,,2.8000000000000003,,0.5770833333333333,105.27083333333331,3850.0,3600.0,,
2016-04-04,8.737499999999999,2.9,17.2,0.0,90.525,0.6816666666666666,270.8666666666667,,,,0.0,,0.8070833333333334,136.52083333333334,3850.0,3600.0,,
2016-04-05,9.566666666666666,5.2,16.8,1.4,88.89583333333333,0.54625,235.77083333333331,,,,0.2,,1.2275,170.35416666666666,3850.0,3600.0,,
2016-04-06,9.9375,6.0,16.4,0.1,84.21249999999999,0.3954166666666667,214.57916666666665,,,,0.0,,1.61625,146.66666666666666,3850.0,3600.0,,
2016-04-07,9.929166666666667,2.7,18.7,0.0,78.4875,0.91625,312.65833333333336,,,,0.0,,1.6679166666666667,214.35416666666663,3850.0,3600.0,,
2016-04-08,10.870833333333332,4.5,19.4,0.6,75.99583333333334,1.06,248.9125,,,,4.4,,1.6995833333333332,161.95833333333334,3850.0,3600.0,,
2016-04-09,9.354166666666666,3.2,16.5,10.3,84.25,0.7454166666666667,220.42916666666667,,,,25.8,,1.1429166666666666,177.45833333333334,3850.0,3600.0,,
2016-04-10,9.025,5.9,16.8,17.9,88.76666666666667,0.5604166666666667,206.61666666666667,,,,5.4,,0.4508333333333333,127.875,3850.0,3600.0,,
2016-04-11,8.3375,6.1,13.6,1.2,96.4375,0.54625,165.50416666666666,,,,4.0,,0.3354166666666667,64.04166666666667,3850.0,3600.0,,
2016-04-12,8.875,5.7,16.3,0.0,93.38333333333333,0.7595833333333334,241.62083333333337,,,,0.0,,1.3954166666666667,184.125,3850.0,3600.0,,
2016-04-13,9.016666666666667,4.1,17.3,0.6,86.94583333333333,0.6716666666666667,272.2333333333333,,,,0.0,,1.3541666666666667,217.125,3850.0,3600.0,,
2016-04-14,8.783333333333333,2.2,18.0,0.1,83.83333333333333,0.49625,295.62083333333334,,,,0.0,,0.85,164.75,3850.0,3600.0,,
2016-04-15,9.445833333333333,3.1,16.9,0.6,80.64999999999999,0.8566666666666666,240.4375,,,,0.0,,1.4995833333333335,151.04166666666666,3850.0,3600.0,,
2016-04-16,9.104166666666666,5.8,14.5,1.0,87.8875,0.4791666666666667,172.6208333333333,,,,1.4,,1.0379166666666666,127.89583333333331,3850.0,3600.0,,
2016-04-17,9.6625,6.6,15.4,1.2,79.80416666666666,1.37125,190.25,,,,0.4,,1.2583333333333333,116.1875,3850.0,3600.0,,
2016-04-18,9.4375,6.2,15.4,1.1,81.50833333333334,0.8745833333333334,181.4333333333333,,,,0.0,,0.9441666666666668,121.02083333333331,3850.0,3600.0,,
2016-04-19,9.004166666666666,4.3,16.0,2.9,88.14166666666667,0.6791666666666667,237.13333333333333,,,,3.8,,1.0075,160.1875,3850.0,3600.0,,
2016-04-20,8.195833333333333,3.3,15.1,0.1,83.84583333333333,0.4716666666666667,166.68333333333334,,,,0.2,,0.9333333333333332,129.9375,3850.0,3600.0,,
2016-04-21,10.175,5.1,18.1,0.0,74.4875,0.5770833333333333,221.45416666666668,,,,0.0,,0.6504166666666666,124.83333333333331,3850.0,3600.0,,
2016-04-22,9.433333333333334,3.3,16.1,0.0,80.875,0.8470833333333333,184.99166666666667,,,,0.0,,1.2066666666666668,138.5625,3850.0,3600.0,,
2016-04-23,8.979166666666666,3.9,15.3,2.2,89.1875,0.6645833333333334,217.97083333333333,,,,1.4,,1.18625,163.25,3850.0,3600.0,,
2016-04-24,8.470833333333333,3.9,15.2,2.3,93.00833333333333,0.3354166666666667,165.41666666666666,,,,0.0,,0.9341666666666668,157.66666666666666,3850.0,3600.0,,
2016-04-25,8.670833333333333,2.9,17.6,0.9,86.88333333333333,0.5875,274.35,,,,2.8000000000000003,,1.1645833333333333,209.0,3850.0,3600.0,,
2016-04-26,8.525,2.7,18.0,0.2,77.60000000000001,0.63375,270.1125,,,,0.2,,0.7545833333333333,188.66666666666663,3850.0,3600.0,,
2016-04-27,9.308333333333334,2.2,18.7,0.1,77.04166666666667,0.8366666666666668,287.65833333333336,,,,0.0,,1.1758333333333333,183.58333333333331,3850.0,3600.0,,
2016-04-28,8.133333333333333,2.5,16.4,0.1,85.125,0.67875,262.3875,,,,0.0,,0.9858333333333332,187.89583333333331,3850.0,3600.0,,
2016-04-29,8.045833333333333,1.3,18.0,0.0,77.82916666666667,0.6508333333333333,268.06666666666666,,,,0.0,,0.9966666666666666,193.22916666666663,3850.0,3600.0,,
2016-04-30,7.825,1.5,19.3,0.0,71.74166666666666,0.3391666666666666,266.8,,,,0.0,,1.1333333333333333,195.54166666666663,3850.0,3600.0,,
2016-05-01,7.733333333333333,0.6,17.2,0.0,73.57916666666667,0.71375,278.5833333333333,,,,0.0,,0.9758333333333334,177.20833333333334,3850.0,3600.0,,
2016-05-02,7.291666666666667,-0.3,17.5,0.0,82.10416666666667,0.7033333333333333,263.5875,,,,0.0,,1.0287499999999998,167.02083333333334,3850.0,3600.0,,
2016-05-03,8.0625,-0.6,16.8,0.0,64.07083333333334,0.9195833333333332,264.5125,,,,0.0,,1.5316666666666665,180.29166666666663,3850.0,3600.0,,
2016-05-04,7.495833333333334,-0.3,17.2,0.0,70.85000000000001,0.57375,257.47083333333336,,,,0.0,,1.049583333333333,158.6875,3850.0,3600.0,,
2016-05-05,8.395833333333334,0.8,18.0,0.0,75.33749999999999,0.4870833333333333,261.1166666666667,,,,0.0,,1.04875,167.5625,3850.0,3600.0,,
2016-05-06,9.304166666666667,2.9,18.2,0.0,75.7625,0.5991666666666667,264.4208333333333,,,,2.2,,1.1116666666666666,154.3125,3850.0,3600.0,,
2016-05-07,8.854166666666666,2.3,18.1,0.0,78.5125,0.815,255.27083333333331,,,,0.2,,0.9129166666666668,130.41666666666666,3850.0,3600.0,,
2016-05-08,8.095833333333333,2.3,16.8,0.0,82.41666666666667,0.8216666666666667,247.65,,,,0.0,,1.26875,151.8125,3850.0,3600.0,,
2016-05-09,8.645833333333334,4.1,17.2,0.0,83.15833333333333,0.8145833333333333,227.20416666666665,,,,0.0,,1.4266666666666667,136.52083333333334,3850.0,3600.0,,
2016-05-10,8.112499999999999,1.7,16.7,0.0,83.70833333333333,0.6995833333333333,243.32083333333333,,,,0.0,,1.2054166666666666,157.89583333333334,3850.0,3600.0,,
2016-05-11,9.05,4.7,18.3,0.2,84.175,0.4554166666666666,244.50833333333333,,,,0.2,,1.0075,145.1875,3850.0,3600.0,,
2016-05-12,8.295833333333333,3.0,15.7,0.0,78.85833333333333,0.8745833333333334,166.6875,,,,0.0,,1.29,125.08333333333331,3850.0,3600.0,,
2016-05-13,10.4125,5.0,16.2,0.0,61.32916666666667,1.72625,230.26666666666665,,,,0.0,,1.7625,165.02083333333334,3850.0,3600.0,,
2016-05-14,9.770833333333334,3.7,16.2,0.0,67.27916666666667,1.5783333333333334,165.84166666666667,,,,0.0,,2.4658333333333333,162.5,3850.0,3600.0,,
2016-05-15,10.104166666666666,3.3,18.1,0.0,63.7,1.2029166666666666,216.78333333333333,,,,0.0,,1.4266666666666667,137.27083333333334,3850.0,3600.0,,
2016-05-16,9.191666666666666,2.3,16.7,0.0,70.90833333333333,1.1583333333333334,194.74166666666667,,,,0.0,,1.53125,131.95833333333334,3850.0,3600.0,,
2016-05-17,8.795833333333333,3.5,15.8,0.1,82.59166666666667,0.4904166666666666,112.77083333333331,,,,0.0,,0.9125,66.85416666666667,3850.0,3600.0,,
2016-05-18,8.441666666666666,2.0,16.6,0.1,80.59583333333333,0.30375,194.57916666666665,,,,0.0,,1.1758333333333333,104.75,3850.0,3600.0,,
2016-05-19,8.875,2.1,17.0,0.0,75.94583333333334,0.56375,199.07083333333333,,,,0.4,,0.9654166666666666,98.91666666666669,3850.0,3600.0,,
2016-05-20,9.766666666666667,3.0,18.0,0.3,74.0125,0.5841666666666666,228.4875,,,,0.0,,0.9658333333333332,102.4375,3850.0,3600.0,,
2016-05-21,8.950000000000001,3.3,16.2,0.2,80.17916666666666,0.60875,175.85,,,,0.0,,1.2170833333333333,116.72916666666669,3850.0,3600.0,,
2016-05-22,8.904166666666667,4.8,16.9,3.6,80.90833333333333,1.2220833333333334,138.20416666666668,,,,0.2,,1.5004166666666665,92.29166666666669,3850.0,3600.0,,
2016-05-23,8.729166666666666,5.5,12.8,0.6000000000000001,78.94583333333334,1.3225,117.4375,,,,0.0,,1.6587500000000002,102.22916666666669,3850.0,3600.0,,
2016-05-24,9.3125,3.5,14.1,0.0,71.60833333333333,1.2391666666666663,143.12083333333334,,,,0.0,,0.965,72.16666666666667,3850.0,3600.0,,
2016-05-25,8.320833333333333,2.1,18.5,0.0,74.6125,0.7416666666666667,211.78333333333333,,,,0.0,,1.3220833333333333,129.66666666666666,3850.0,3600.0,,
2016-05-26,9.1375,3.2,19.1,0.0,75.61666666666666,0.6229166666666667,209.75,,,,0.0,,1.0491666666666666,100.14583333333331,3850.0,3600.0,,
2016-05-27,8.554166666666667,1.6,17.3,0.0,75.32083333333334,0.6158333333333333,203.9833333333333,,,,0.0,,1.2808333333333333,152.79166666666666,3850.0,3600.0,,
2016-05-28,8.508333333333333,2.5,17.4,0.0,78.75,0.8258333333333333,241.02916666666667,,,,0.0,,1.10125,152.8125,3850.0,3600.0,,
2016-05-29,7.891666666666667,2.3,17.5,0.0,75.09583333333333,0.7558333333333334,227.8875,,,,0.0,,0.9029166666666668,154.125,3850.0,3600.0,,
2016-05-30,7.633333333333333,1.0,18.1,0.0,67.62916666666666,0.8154166666666667,232.1291666666667,,,,0.0,,1.40625,124.85416666666669,3850.0,3600.0,,
2016-05-31,7.3,1.5,17.3,0.0,62.54583333333333,0.7208333333333333,222.55,,,,0.0,,1.20625,120.02083333333331,3850.0,3600.0,,
2016-06-01,6.845833333333334,0.3,16.5,0.0,72.21249999999999,0.6795833333333333,219.15833333333333,,,,0.0,,1.15375,143.66666666666666,3850.0,3600.0,,
2016-06-02,7.279166666666666,0.7,16.0,0.0,77.79583333333333,0.6745833333333334,230.42916666666667,,,,2.8,,1.385,164.0,3850.0,3600.0,,
2016-06-03,7.304166666666667,1.7,16.7,0.0,81.18333333333334,0.7066666666666667,186.27083333333331,,,,1.8,,0.9120833333333334,111.58333333333331,3850.0,3600.0,,
2016-06-04,6.775,0.4,14.1,0.0,79.72500000000001,0.4658333333333333,150.67083333333332,,,,0.6000000000000001,,0.8591666666666667,95.625,3850.0,3600.0,,
2016-06-05,7.274999999999999,1.9,15.3,0.0,76.49166666666666,0.55625,157.95833333333334,,,,0.0,,0.88125,87.22916666666667,3850.0,3600.0,,
2016-06-06,7.208333333333333,0.9,16.5,0.0,79.7375,0.7345833333333333,208.8166666666667,,,,0.0,,0.8291666666666666,116.45833333333331,3850.0,3600.0,,
2016-06-07,7.3875,2.0,15.6,0.0,81.00416666666666,0.6408333333333334,182.96666666666667,,,,0.0,,1.2379166666666668,131.4375,3850.0,3600.0,,
2016-06-08,7.55,3.2,16.2,0.5,82.83333333333333,0.6608333333333333,138.375,,,,0.0,,1.3429166666666668,116.20833333333331,3850.0,3600.0,,
2016-06-09,8.283333333333333,3.7,15.5,0.1,78.35833333333333,0.69625,155.4125,,,,0.0,,1.2375,100.1875,3850.0,3600.0,,
2016-06-10,7.712499999999999,2.3,17.1,0.3999999999999999,79.05416666666666,0.7108333333333333,204.6625,,,,0.0,,1.5208333333333333,125.10416666666669,3850.0,3600.0,,
2016-06-11,8.179166666666667,1.4,15.1,0.0,69.83333333333333,1.5254166666666666,184.0625,,,,0.0,,1.6470833333333337,127.66666666666669,3850.0,3600.0,,
2016-06-12,6.933333333333334,0.5,15.9,0.0,71.00833333333334,1.0316666666666667,218.3125,,,,0.0,,1.0279166666666668,142.375,3850.0,3600.0,,
2016-06-13,7.666666666666667,-0.7,15.2,0.0,59.4375,1.4308333333333334,232.3,,,,0.0,,1.5208333333333333,135.77083333333334,3850.0,3600.0,,
2016-06-14,7.708333333333333,-0.7,16.2,0.0,49.925,1.09875,219.83333333333331,,,,0.0,,1.3741666666666663,150.77083333333334,3850.0,3600.0,,
2016-06-15,7.554166666666667,-1.7,15.7,0.0,45.06666666666666,1.6995833333333332,218.825,,,,0.0,,2.2870833333333334,153.83333333333334,3850.0,3600.0,,
2016-06-16,10.895833333333334,8.1,15.8,0.0,17.925,3.4883333333333333,220.00833333333333,,,,0.0,,3.619583333333333,154.60416666666666,3850.0,3600.0,,
2016-06-17,8.950000000000001,0.2,16.7,0.0,29.666666666666668,1.9204166666666664,220.26666666666665,,,,0.0,,2.833333333333333,154.83333333333334,3850.0,3600.0,,
2016-06-18,6.883333333333333,0.2,17.2,0.0,52.50416666666666,0.3883333333333333,240.52083333333331,,,,0.0,,1.1441666666666668,138.83333333333334,3850.0,3600.0,,
2016-06-19,6.379166666666666,0.0,16.2,0.0,63.895833333333336,0.4020833333333333,187.62083333333337,,,,0.0,,1.07,140.875,3850.0,3600.0,,
2016-06-20,6.770833333333333,-0.1,17.8,0.0,67.87916666666666,0.3075,217.29583333333332,,,,0.0,,1.1854166666666666,140.625,3850.0,3600.0,,
2016-06-21,7.216666666666666,0.1,18.3,0.0,59.075,0.2833333333333333,219.1625,,,,0.0,,1.31125,152.35416666666666,3850.0,3600.0,,
2016-06-22,7.137499999999999,-0.4,17.0,0.0,60.7875,0.5420833333333334,220.34583333333333,,,,0.0,,1.0704166666666668,149.02083333333334,3850.0,3600.0,,
2016-06-23,6.154166666666668,-1.5,16.3,0.0,62.42916666666667,0.5704166666666667,221.10833333333332,,,,0.0,,1.03875,140.875,3850.0,3600.0,,
2016-06-24,6.741666666666667,-0.5,17.5,0.0,62.2625,0.5704166666666667,224.16666666666663,,,,0.0,,1.0608333333333333,125.35416666666669,3850.0,3600.0,,
2016-06-25,7.4125,1.5,17.1,0.0,54.40416666666667,0.6470833333333333,222.80833333333337,,,,0.0,,1.3637500000000002,149.77083333333334,3850.0,3600.0,,
2016-06-26,7.5375,0.7,18.0,0.0,66.24583333333334,0.34,233.4875,,,,0.0,,0.99625,130.9375,3850.0,3600.0,,
2016-06-27,8.254166666666666,4.1,12.4,1.1,71.28333333333333,1.7875,157.52916666666667,,,,0.4,,1.153333333333333,114.14583333333331,3850.0,3600.0,,
2016-06-28,8.775,6.2,14.0,0.0,65.69583333333334,2.5187500000000003,173.63750000000002,,,,0.2,,2.160833333333333,127.375,3850.0,3600.0,,
2016-06-29,10.0375,6.8,15.6,0.0,41.41666666666666,2.522083333333333,214.15833333333333,,,,0.0,,2.4975,150.54166666666666,3850.0,3600.0,,
2016-06-30,10.8125,8.0,15.6,0.0,24.23333333333333,2.805,219.925,,,,0.0,,2.06625,151.3125,3850.0,3600.0,,
2016-07-01,10.383333333333333,3.0,15.7,0.0,29.375,2.672083333333333,211.7875,,,,0.0,,3.220833333333333,146.1875,3850.0,3600.0,,
2016-07-02,7.575,-0.5,16.8,0.0,43.73333333333333,1.1266666666666667,218.14583333333331,,,,0.0,,1.2274999999999998,149.5,3850.0,3600.0,,
2016-07-03,5.4875,-1.2,18.6,0.0,60.48333333333333,0.3633333333333333,225.4375,,,,0.0,,1.2695833333333335,141.125,3850.0,3600.0,,
2016-07-04,6.25,-1.0,14.4,0.0,60.6625,0.4833333333333333,144.30416666666665,,,,0.0,,1.2379166666666668,141.875,3850.0,3600.0,,
2016-07-05,6.4,0.5,14.9,0.6,72.93333333333334,0.4966666666666666,175.3375,,,,0.0,,1.2908333333333333,109.5625,3850.0,3600.0,,
2016-07-06,7.079166666666667,3.0,12.1,0.0,75.8125,0.7104166666666667,125.06666666666666,,,,0.0,,0.965,115.9375,3850.0,3600.0,,
2016-07-07,8.691666666666666,4.1,14.9,0.1,67.2375,1.4441666666666668,149.72916666666666,,,,0.0,,1.3741666666666663,111.35416666666669,3850.0,3600.0,,
2016-07-08,9.854166666666666,6.6,17.0,0.1,59.50833333333333,2.0383333333333336,218.82083333333333,,,,0.0,,1.9520833333333332,158.14583333333334,3850.0,3600.0,,
2016-07-09,8.916666666666666,2.8,14.5,0.0,59.14166666666667,1.8929166666666664,155.92083333333335,,,,0.0,,1.8158333333333327,142.64583333333334,3850.0,3600.0,,
2016-07-10,7.004166666666666,-0.8,16.1,0.0,64.86666666666666,0.77,226.95416666666665,,,,0.0,,1.3433333333333335,153.33333333333334,3850.0,3600.0,,
2016-07-11,6.095833333333334,-0.3,17.3,0.0,68.32916666666667,0.3883333333333333,228.74166666666667,,,,0.0,,1.2483333333333333,154.33333333333334,3850.0,3600.0,,
2016-07-12,5.9375,-0.1,17.5,0.0,70.89166666666667,0.2841666666666667,223.14166666666665,,,,0.0,,1.4791666666666667,154.35416666666666,3850.0,3600.0,,
2016-07-13,5.8500000000000005,-1.3,17.3,0.0,70.58749999999999,0.3045833333333334,228.31666666666663,,,,0.0,,1.1629166666666666,152.0625,3850.0,3600.0,,
2016-07-14,6.9750000000000005,-0.1,18.1,0.0,70.71249999999999,0.3325,230.0041666666667,,,,0.0,,1.4170833333333333,156.875,3850.0,3600.0,,
2016-07-15,7.283333333333334,0.3,17.6,0.2,74.42916666666666,0.7941666666666666,240.0125,,,,0.0,,1.2908333333333333,154.0625,3850.0,3600.0,,
2016-07-16,7.208333333333333,0.4,17.3,0.1,72.83333333333333,0.6825,239.3375,,,,0.0,,1.4375,152.02083333333334,3850.0,3600.0,,
2016-07-17,7.6125,1.7,16.7,0.0,64.58333333333333,1.0075,235.17916666666667,,,,0.0,,1.2908333333333333,150.5,3850.0,3600.0,,
2016-07-18,7.395833333333333,0.3,18.9,0.0,64.69166666666666,0.28625,236.875,,,,0.0,,1.3641666666666667,141.625,3850.0,3600.0,,
2016-07-19,7.05,-1.0,15.7,0.0,53.99166666666667,1.2320833333333334,233.825,,,,0.0,,1.83625,157.64583333333334,3850.0,3600.0,,
2016-07-20,9.766666666666667,1.9,15.8,0.0,22.225,2.1266666666666665,231.79166666666663,,,,0.0,,2.2975,158.91666666666666,3850.0,3600.0,,
2016-07-21,9.804166666666667,3.9,17.0,0.0,17.891666666666666,1.4341666666666668,236.1208333333333,,,,0.0,,1.8775,158.41666666666666,3850.0,3600.0,,
2016-07-22,7.504166666666666,0.0,18.2,0.0,38.9,0.6095833333333334,232.2125,,,,0.0,,1.575,157.16666666666666,3850.0,3600.0,,
2016-07-23,7.445833333333333,0.1,17.7,0.0,44.04166666666666,0.4366666666666667,231.62083333333337,,,,0.0,,1.6375000000000002,155.85416666666666,3850.0,3600.0,,
2016-07-24,5.9,-1.3,16.2,0.0,60.8125,0.6370833333333333,229.0,,,,0.0,,0.9866666666666668,154.60416666666666,3850.0,3600.0,,
2016-07-25,7.5125,1.3,18.7,0.0,58.875,0.5141666666666667,228.65833333333333,,,,0.0,,1.1645833333333333,143.64583333333334,3850.0,3600.0,,
2016-07-26,10.066666666666666,1.2,18.4,0.0,51.79583333333334,0.84,228.65833333333333,,,,0.0,,1.5733333333333333,153.04166666666666,3850.0,3600.0,,
2016-07-27,9.966666666666669,6.0,16.3,0.0,44.583333333333336,2.304583333333333,234.1708333333333,,,,0.0,,2.27625,158.41666666666666,3850.0,3600.0,,
2016-07-28,9.029166666666669,0.5,17.6,0.0,48.52916666666667,1.315416666666667,240.27083333333331,,,,0.0,,2.3400000000000003,159.4375,3850.0,3600.0,,
2016-07-29,7.220833333333334,-0.9,14.9,0.0,57.825,1.934583333333333,207.29166666666663,,,,0.0,,1.6258333333333337,126.89583333333331,3850.0,3600.0,,
2016-07-30,6.570833333333333,-1.7,17.2,0.0,61.16666666666666,0.5866666666666667,221.70416666666665,,,,0.0,,1.1641666666666668,152.5625,3850.0,3600.0,,
2016-07-31,7.845833333333334,0.0,16.9,0.0,60.59166666666667,1.2075,193.5583333333333,,,,0.0,,1.5854166666666665,149.5,3850.0,3600.0,,
2016-08-01,8.095833333333333,0.3,16.5,0.0,57.75833333333333,1.0979166666666669,241.03333333333333,,,,0.0,,1.5320833333333337,156.10416666666666,3850.0,3600.0,,
2016-08-02,7.041666666666667,0.5,15.3,0.0,63.63333333333333,1.1016666666666668,194.32083333333333,,,,0.0,,1.4058333333333335,143.66666666666666,3850.0,3600.0,,
2016-08-03,9.1625,1.6,17.4,0.0,55.47083333333333,1.0366666666666666,240.44166666666663,,,,0.0,,1.09125,151.54166666666666,3850.0,3600.0,,
2016-08-04,7.95,1.2,16.1,0.0,62.29583333333333,0.7633333333333333,204.49166666666667,8.686454545454545,3.036,15.031,0.0,53.40909090909091,1.1329166666666668,124.3125,3850.0,3600.0,-0.7364545454545448,-0.29458181818181794
2016-08-05,7.5,0.2,19.7,0.0,68.7625,0.4095833333333333,254.17083333333332,7.885000000000001,0.19,17.344,0.0,60.90416666666667,1.080833333333333,157.14583333333334,3850.0,3600.0,-0.3850000000000007,-0.15400000000000028
2016-08-06,7.620833333333334,0.3,17.9,0.0,68.3875,0.3391666666666666,238.4,7.756625,-0.648,18.343,0.0,61.5,0.6825,125.10416666666669,3850.0,3600.0,-0.1357916666666661,-0.05431666666666644
2016-08-07,9.466666666666669,1.4,16.9,0.0,55.270833333333336,1.5208333333333333,257.56666666666666,7.425375,-1.015,16.487,0.0,57.9,1.71,149.5,3850.0,3600.0,2.0412916666666687,0.8165166666666674
2016-08-08,7.308333333333334,-0.1,18.1,0.0,68.12916666666666,0.3429166666666667,247.98333333333332,7.657083333333333,0.605,17.272,0.0,62.10416666666666,0.99625,139.5625,3850.0,3600.0,-0.348749999999999,-0.1394999999999996
2016-08-09,7.6,0.7,17.1,0.0,65.67916666666666,0.53875,252.8166666666667,7.272333333333333,-0.395,17.629,0.0,60.68333333333333,0.77625,128.66666666666666,3850.0,3600.0,0.32766666666666655,0.1310666666666666
2016-08-10,7.6125,-0.3,18.3,0.0,64.96666666666667,0.7029166666666667,269.6,7.496125,-1.699,20.246,0.0,59.85416666666666,1.080833333333333,138.0625,3850.0,3600.0,0.11637499999999967,0.04654999999999987
2016-08-11,8.533333333333333,2.3,17.3,0.5,68.22500000000001,0.8320833333333333,248.0666666666667,8.173291666666666,3.327,16.249,1.0,66.62083333333334,1.7104166666666665,131.45833333333334,3850.0,3600.0,0.3600416666666675,0.144016666666667
2016-08-12,7.837499999999999,0.6,16.0,0.0,66.72500000000001,0.7654166666666667,181.0125,7.014375,0.687,15.724,2.8,69.92916666666666,1.1225,113.66666666666669,3850.0,3600.0,0.8231249999999983,0.3292499999999993
2016-08-13,8.908333333333333,2.8,15.4,0.0,64.7375,0.5179166666666667,179.65833333333333,6.435458333333333,0.687,15.151,2.2,71.64583333333333,0.7020833333333334,96.85416666666669,3850.0,3600.0,2.472875,0.9891500000000001
2016-08-14,7.6125,0.8,18.2,0.0,67.32083333333334,0.41625,217.29583333333332,7.704458333333334,-1.015,19.484,0.0,62.5125,0.7866666666666666,132.97916666666666,3850.0,3600.0,-0.09195833333333425,-0.0367833333333337
2016-08-15,8.487499999999999,1.4,19.1,0.0,64.7625,0.72375,268.0708333333333,7.534791666666667,1.832,16.773,0.0,62.79166666666666,1.165,123.3125,3850.0,3600.0,0.9527083333333319,0.3810833333333328
2016-08-16,9.5,2.0,16.8,0.0,50.208333333333336,1.5395833333333335,268.7583333333333,7.541041666666666,-0.986,16.987,0.0,53.72083333333333,1.6900000000000002,171.14583333333334,3850.0,3600.0,1.9589583333333342,0.7835833333333337
2016-08-17,8.2875,1.1,17.6,0.0,59.9125,0.7383333333333333,263.925,7.771916666666667,0.825,16.487,0.0,53.94166666666666,1.2691666666666668,170.375,3850.0,3600.0,0.5155833333333328,0.20623333333333313
2016-08-18,8.387500000000001,2.0,16.0,0.0,60.208333333333336,1.1541666666666666,219.83333333333331,8.431833333333334,0.218,15.819,0.0,52.70416666666667,1.5629166666666665,141.60416666666666,3850.0,3600.0,-0.04433333333333245,-0.01773333333333298
